Time[s],Power[W]
5448.45,81.405
5449.48,81.347
5450.52,81.273
5451.56,81.273
5452.59,81.361
5453.63,81.367
5454.66,81.367
5455.70,81.237
5456.73,81.386
5457.78,81.386
5458.82,81.363
5459.85,81.393
5460.89,81.393
5461.93,81.381
5462.96,81.375
5464.00,81.398
5465.04,81.398
5466.07,81.437
5467.11,81.391
5468.14,81.391
5469.18,81.407
5470.21,81.394
5471.25,81.394
5472.29,81.491
5473.33,81.364
5474.42,81.364
5475.46,81.342
5476.50,81.369
5477.53,81.332
5478.57,81.332
5479.60,81.362
5480.64,81.503
5481.67,81.503
5482.71,81.339
5483.75,81.346
5484.78,81.346
5485.82,81.447
5486.86,81.411
5487.90,81.411
5488.93,81.455
5490.00,81.391
5491.04,81.449
5492.15,81.449
5493.19,81.399
5494.23,81.474
5495.26,81.474
5496.30,81.329
5497.33,81.473
5498.37,81.473
5499.40,81.416
5500.44,81.461
5501.48,81.442
5502.52,81.442
5503.61,81.523
5504.65,81.52
5505.68,81.52
5506.72,81.412
5507.75,81.441
5508.79,81.441
5509.82,81.427
5510.86,81.397
5511.89,81.397
5512.93,81.4
5514.01,81.521
5515.05,81.43
5516.09,81.43
5517.12,81.428
5518.17,81.464
5519.20,81.464
5520.24,81.439
5521.28,81.427
5522.31,81.427
5523.35,81.419
5524.40,81.397
5525.43,81.397
5526.46,81.453
5527.50,81.522
5528.53,81.452
5529.57,81.452
5530.60,81.451
5531.64,81.448
5532.68,81.448
5533.71,81.419
5534.75,81.43
5535.80,81.43
5536.83,81.439
5537.87,81.501
5538.90,81.501
5539.93,81.499
5540.97,81.446
5542.01,81.454
5543.04,81.454
5544.07,81.482
5545.11,81.501
5546.14,81.501
5547.19,81.539
5548.22,81.382
5549.26,81.382
5550.35,81.403
5551.41,81.524
5552.47,81.524
5553.50,81.449
5554.54,81.436
5555.58,81.451
5556.61,81.451
5557.65,81.478
5558.69,81.508
5559.72,81.508
5560.76,81.518
5561.80,81.525
5562.84,81.525
5563.87,81.348
5564.91,81.402
5565.94,81.402
5566.98,81.394
5568.01,81.493
5569.05,81.532
5570.09,81.532
5571.12,81.528
5572.17,81.49
5573.20,81.49
5574.24,81.446
5575.27,81.46
5576.31,81.46
5577.34,81.546
5578.38,81.501
5579.41,81.501
5580.44,81.551
5581.48,81.476
5582.52,81.476
5583.56,81.5
5584.60,81.503
5585.64,81.526
5586.67,81.526
5587.71,81.528
5588.75,81.556
5589.78,81.556
5590.82,81.471
5591.86,81.431
5592.89,81.431
5593.93,81.495
5594.97,81.42
5596.01,81.42
5597.04,81.45
5598.07,81.433
5599.11,81.496
5600.15,81.496
5601.18,81.365
5602.22,81.504
5603.25,81.504
5604.29,81.464
5605.33,81.587
5606.36,81.587
5607.40,81.458
5608.43,81.423
5609.47,81.423
5610.53,81.44
5611.56,81.525
5612.68,81.489
5613.71,81.489
5614.75,81.574
5615.78,81.551
5616.82,81.551
5617.86,81.463
5618.89,81.448
5619.94,81.448
5620.98,81.474
5622.02,81.467
5623.06,81.527
5624.09,81.527
5625.12,81.494
5626.15,81.516
5627.19,81.516
5628.22,81.456
5629.26,81.495
5630.29,81.495
5631.33,81.508
5632.37,81.55
5633.41,81.55
5634.44,81.464
5635.48,81.395
5636.51,81.395
5637.55,81.452
5638.58,81.469
5639.62,81.528
5640.65,81.528
5641.70,81.483
5642.73,81.514
5643.77,81.514
5644.82,81.472
5645.86,81.466
5646.90,81.466
5647.94,81.448
5648.98,81.499
5650.01,81.499
5651.05,81.577
5652.09,81.57
5653.12,81.464
5654.16,81.464
5655.20,81.534
5656.23,81.591
5657.26,81.591
5658.30,81.466
5659.33,81.496
5660.37,81.496
5661.40,81.477
5662.44,81.572
5663.47,81.572
5664.51,81.513
5665.55,81.59
5666.58,81.522
5667.62,81.522
5668.66,81.545
5669.72,81.506
5670.76,81.506
5671.83,81.499
5672.87,81.572
5673.92,81.572
5674.96,81.563
5675.99,81.48
5677.03,81.48
5678.06,81.581
5679.11,81.541
5680.15,81.511
5681.18,81.511
5682.22,81.585
5683.26,81.489
5684.30,81.489
5685.33,81.465
5686.37,81.544
5687.40,81.544
5688.44,81.505
5689.50,81.546
5690.53,81.546
5691.57,81.478
5692.61,81.585
5693.65,81.504
5694.78,81.504
5695.81,81.487
5696.87,81.56
5697.91,81.56
5698.95,81.51
5700.01,81.5
5701.05,81.5
5702.08,81.503
5703.12,81.482
5704.16,81.57
5705.20,81.57
5706.24,81.534
5707.27,81.511
5708.41,81.511
5709.44,81.497
5710.48,81.583
5711.52,81.583
5712.55,81.579
5713.59,81.538
5714.62,81.588
5715.77,81.588
5716.81,81.487
5717.84,81.56
5718.88,81.56
5719.92,81.574
5720.96,81.497
5721.99,81.497
5723.03,81.6
5724.06,81.596
5725.10,81.513
5726.13,81.513
5727.17,81.498
5728.21,81.514
5729.33,81.514
5730.37,81.61
5731.40,81.499
5732.44,81.499
5733.48,81.503
5734.61,81.564
5735.64,81.471
5736.68,81.471
5737.71,81.535
5738.75,81.554
5739.79,81.554
5740.82,81.481
5741.86,81.566
5742.89,81.566
5743.93,81.559
5744.96,81.523
5746.00,81.523
5747.04,81.55
5748.17,81.58
5749.21,81.504
5750.24,81.504
5751.28,81.514
5752.31,81.572
5753.45,81.572
5754.49,81.521
5755.53,81.492
5756.56,81.492
5757.60,81.676
5758.63,81.539
5759.67,81.581
5760.71,81.581
5761.76,81.506
5762.80,81.555
5763.84,81.555
5764.88,81.586
5765.91,81.482
5767.02,81.482
5768.05,81.624
5769.09,81.611
5770.12,81.565
5771.16,81.565
5772.30,81.553
5773.34,81.55
5774.38,81.55
5775.42,81.518
5776.45,81.568
5777.49,81.568
5778.53,81.541
5779.56,81.638
5780.60,81.638
5781.64,81.609
5782.67,81.514
5783.71,81.543
5784.75,81.543
5785.85,81.611
5786.88,81.601
5787.92,81.601
5788.95,81.562
5789.99,81.578
5791.14,81.578
5792.18,81.642
5793.21,81.505
5794.24,81.573
5795.28,81.573
5796.31,81.592
5797.35,81.56
5798.39,81.56
5799.43,81.546
5800.46,81.542
5801.50,81.542
5802.53,81.588
5803.57,81.624
5804.69,81.611
5805.74,81.611
5806.78,81.67
5807.81,81.501
5808.85,81.501
5809.98,81.597
5811.01,81.522
5812.05,81.522
5813.08,81.576
5814.12,81.597
5815.15,81.517
5816.19,81.517
5817.22,81.563
5818.26,81.723
5819.29,81.723
5820.33,81.549
5821.36,81.574
5822.41,81.574
5823.54,81.657
5824.58,81.657
5825.62,81.657
5826.77,81.591
5827.81,81.581
5828.86,81.61
5829.90,81.61
5830.94,81.584
5831.97,81.551
5833.01,81.551
5834.05,81.526
5835.08,81.594
5836.12,81.594
5837.15,81.633
5838.19,81.651
5839.23,81.683
5840.26,81.683
5841.30,81.601
5842.38,81.589
5843.42,81.589
5844.45,81.547
5845.49,81.616
5846.53,81.616
5847.66,81.622
5848.70,81.621
5849.73,81.639
5850.77,81.639
5851.81,81.589
5852.84,81.66
5853.88,81.66
5854.92,81.719
5855.96,81.651
5857.00,81.651
5858.03,81.682
5859.07,81.629
5860.10,81.629
5861.22,81.607
5862.25,81.598
5863.29,81.594
5864.33,81.594
5865.36,81.655
5866.51,81.691
5867.54,81.691
5868.57,81.647
5869.63,81.588
5870.66,81.588
5871.70,81.676
5872.73,81.604
5873.76,81.579
5874.80,81.579
5875.84,81.645
5876.87,81.594
5878.01,81.594
5879.05,81.589
5880.09,81.589
5881.12,81.589
5882.16,81.653
5883.31,81.69
5884.35,81.702
5885.38,81.702
5886.42,81.731
5887.45,81.646
5888.49,81.646
5889.52,81.641
5890.55,81.66
5891.59,81.66
5892.63,81.646
5893.66,81.679
5894.70,81.6
5895.74,81.6
5896.85,81.562
5897.89,81.699
5898.92,81.699
5899.96,81.597
5901.00,81.655
5902.15,81.655
5903.18,81.691
5904.23,81.626
5905.26,81.54
5906.30,81.54
5907.34,81.689
5908.37,81.613
5909.41,81.613
5910.44,81.668
5911.48,81.699
5912.52,81.699
5913.56,81.613
5914.59,81.633
5915.62,81.633
5916.66,81.694
5917.74,81.599
5918.78,81.697
5919.82,81.697
5920.85,81.688
5921.89,81.723
5923.03,81.723
5924.07,81.696
5925.10,81.629
5926.14,81.629
5927.18,81.731
5928.21,81.588
5929.25,81.736
5930.28,81.736
5931.32,81.653
5932.36,81.629
5933.39,81.629
5934.55,81.657
5935.58,81.703
5936.62,81.703
5937.65,81.684
5938.69,81.599
5939.83,81.688
5940.86,81.688
5941.91,81.709
5942.95,81.636
5943.98,81.636
5945.02,81.687
5946.06,81.635
5947.09,81.635
5948.12,81.675
5949.16,81.689
5950.19,81.689
5951.22,81.579
5952.26,81.653
5953.29,81.678
5954.33,81.678
5955.43,81.685
5956.46,81.593
5957.49,81.593
5958.53,81.693
5959.57,81.646
5960.71,81.646
5961.74,81.741
5962.78,81.654
5963.81,81.651
5964.85,81.651
5965.88,81.589
5966.92,81.611
5967.95,81.611
5968.99,81.669
5970.02,81.674
5971.05,81.674
5972.09,81.617
5973.14,81.749
5974.27,81.58
5975.31,81.58
5976.35,81.692
5977.38,81.658
5978.42,81.658
5979.55,81.73
5980.59,81.673
5981.62,81.673
5982.66,81.761
5983.70,81.655
5984.74,81.655
5985.77,81.665
5986.80,81.635
5987.84,81.633
5988.87,81.633
5989.90,81.623
5991.06,81.667
5992.10,81.667
5993.14,81.727
5994.17,81.633
5995.21,81.633
5996.39,81.636
5997.42,81.69
5998.47,81.664
5999.50,81.664
6000.54,81.716
6001.58,81.745
6002.61,81.745
6003.65,81.799
6004.69,81.611
6005.72,81.611
6006.76,81.662
6007.80,81.671
6008.84,81.6
6009.90,81.6
6010.94,81.691
6011.97,81.735
6013.01,81.735
6014.05,81.687
6015.20,81.663
6016.23,81.663
6017.28,81.761
6018.31,81.759
6019.36,81.71
6020.40,81.71
6021.43,81.716
6022.47,81.738
6023.51,81.738
6024.54,81.687
6025.58,81.776
6026.62,81.776
6027.65,81.777
6028.69,81.691
6029.72,81.691
6030.79,81.735
6031.83,81.656
6032.87,81.776
6033.91,81.776
6034.95,81.687
6036.08,81.734
6037.11,81.734
6038.16,81.701
6039.19,81.736
6040.23,81.736
6041.26,81.688
6042.29,81.766
6043.33,81.67
6044.37,81.67
6045.40,81.738
6046.44,81.643
6047.48,81.643
6048.51,81.684
6049.64,81.769
6050.67,81.769
6051.71,81.723
6052.75,81.623
6053.78,81.623
6054.93,81.778
6055.96,81.725
6057.00,81.73
6058.04,81.73
6059.08,81.779
6060.12,81.709
6061.16,81.709
6062.19,81.71
6063.22,81.691
6064.25,81.691
6065.29,81.734
6066.32,81.688
6067.36,81.813
6068.48,81.813
6069.51,81.674
6070.55,81.744
6071.59,81.744
6072.62,81.701
6073.76,81.731
6074.80,81.731
6075.83,81.84
6076.87,81.701
6077.90,81.727
6078.94,81.727
6079.98,81.77
6081.01,81.616
6082.05,81.616
6083.08,81.735
6084.11,81.742
6085.15,81.742
6086.19,81.673
6087.32,81.764
6088.35,81.763
6089.39,81.763
6090.42,81.828
6091.46,81.77
6092.60,81.77
6093.64,81.73
6094.68,81.883
6095.71,81.883
6096.75,81.764
6097.78,81.796
6098.82,81.796
6099.86,81.819
6100.91,81.74
6101.94,81.716
6102.98,81.716
6104.02,81.746
6105.05,81.729
6106.16,81.729
6107.20,81.732
6108.23,81.714
6109.27,81.714
6110.31,81.751
6111.45,81.849
6112.49,81.825
6113.52,81.825
6114.56,81.749
6115.59,81.785
6116.63,81.785
6117.67,81.833
6118.70,81.741
6119.74,81.741
6120.77,81.78
6121.81,81.795
6122.84,81.795
6123.88,81.8
6125.00,81.708
6126.04,81.84
6127.07,81.84
6128.11,81.757
6129.14,81.888
6130.30,81.888
6131.34,81.776
6132.37,81.762
6133.41,81.764
6134.44,81.764
6135.48,81.747
6136.51,81.762
6137.55,81.762
6138.59,81.779
6139.62,81.722
6140.65,81.722
6141.70,81.859
6142.73,81.735
6143.84,81.735
6144.88,81.772
6145.91,81.786
6147.09,81.794
6148.13,81.794
6149.17,81.796
6150.20,81.744
6151.24,81.744
6152.28,81.74
6153.31,81.738
6154.35,81.738
6155.38,81.844
6156.42,81.78
6157.45,81.792
6158.49,81.792
6159.52,81.806
6160.56,81.789
6161.59,81.789
6162.69,81.737
6163.73,81.744
6164.76,81.744
6165.80,81.946
6166.83,81.784
6167.97,81.825
6169.01,81.825
6170.05,81.739
6171.09,81.789
6172.12,81.789
6173.16,81.757
6174.19,81.779
6175.23,81.779
6176.26,81.76
6177.30,81.745
6178.33,81.745
6179.37,81.793
6180.40,81.786
6181.53,81.754
6182.56,81.754
6183.60,81.781
6184.64,81.846
6185.67,81.846
6186.82,81.76
6187.91,81.768
6188.94,81.819
6189.98,81.819
6191.01,81.812
6192.05,81.766
6193.12,81.766
6194.16,81.859
6195.19,81.786
6196.22,81.786
6197.26,81.803
6198.32,81.713
6199.35,81.713
6200.39,81.779
6201.42,81.771
6202.46,81.799
6203.62,81.799
6204.65,81.824
6205.69,81.747
6206.72,81.747
6207.76,81.776
6208.79,81.84
6209.83,81.84
6210.86,81.858
6211.89,81.846
6212.93,81.811
6213.96,81.811
6215.00,81.811
6216.03,81.829
6217.16,81.829
6218.19,81.884
6219.23,81.824
6220.26,81.824
6221.29,81.791
6222.45,81.732
6223.49,81.809
6224.53,81.809
6225.57,81.778
6226.60,81.809
6227.64,81.809
6228.68,81.877
6229.72,81.774
6230.76,81.774
6231.79,81.888
6232.84,81.859
6233.87,81.859
6234.91,81.81
6235.94,81.894
6236.98,81.809
6238.05,81.809
6239.09,81.879
6240.12,81.859
6241.16,81.859
6242.20,81.843
6243.34,81.89
6244.38,81.89
6245.41,81.859
6246.45,81.826
6247.49,81.773
6248.52,81.773
6249.56,81.754
6250.59,81.914
6251.63,81.914
6252.67,81.851
6253.70,81.836
6254.73,81.836
6255.77,81.843
6256.89,81.82
6257.93,81.868
6258.96,81.868
6260.00,81.888
6261.03,81.859
6262.18,81.859
6263.21,81.927
6264.25,81.792
6265.29,81.792
6266.32,81.907
6267.36,81.802
6268.39,81.802
6269.43,81.801
6270.47,81.906
6271.50,81.86
6272.53,81.86
6273.57,81.769
6274.61,81.776
6275.73,81.776
6276.77,81.816
6277.80,81.837
6278.84,81.837
6279.88,81.858
6281.03,81.876
6282.06,81.804
6283.10,81.804
6284.13,81.76
6285.16,81.834
6286.20,81.834
6287.23,81.833
6288.27,81.832
6289.31,81.832
6290.34,81.792
6291.38,81.89
6292.41,81.89
6293.45,81.854
6294.48,81.772
6295.52,81.84
6296.55,81.84
6297.59,81.744
6298.73,81.888
6299.77,81.888
6300.81,81.844
6301.84,81.881
6302.88,81.881
6303.92,81.858
6304.95,81.901
6305.98,81.958
6307.07,81.958
6308.10,81.878
6309.13,81.933
6310.17,81.933
6311.20,81.798
6312.29,81.827
6313.42,81.827
6314.45,81.941
6315.49,81.868
6316.53,81.84
6317.57,81.84
6318.70,81.901
6319.74,81.879
6320.78,81.879
6321.82,81.819
6322.87,81.834
6323.90,81.834
6324.94,81.968
6325.97,81.891
6327.01,81.887
6328.04,81.887
6329.07,81.848
6330.11,81.827
6331.14,81.827
6332.26,81.834
6333.29,81.881
6334.32,81.881
6335.36,81.89
6336.39,81.856
6337.54,81.856
6338.58,81.85
6339.61,81.843
6340.65,81.968
6341.68,81.968
6342.72,81.826
6343.76,81.931
6344.79,81.931
6345.83,81.879
6346.86,81.84
6347.89,81.84
6348.93,81.861
6349.98,81.936
6351.10,81.893
6352.14,81.893
6353.18,81.859
6354.21,81.904
6355.25,81.904
6356.39,81.947
6357.43,81.892
6358.46,81.892
6359.50,81.908
6360.53,81.724
6361.56,81.926
6362.60,81.926
6363.63,81.906
6364.67,81.89
6365.71,81.89
6366.74,81.9
6367.78,81.918
6368.82,81.918
6369.94,81.935
6370.98,81.847
6372.01,82.008
6373.05,82.008
6374.09,81.946
6375.23,81.877
6376.27,81.877
6377.31,81.996
6378.34,81.883
6379.38,81.883
6380.42,81.864
6381.45,81.966
6382.49,81.966
6383.52,81.882
6384.56,81.925
6385.59,81.845
6386.63,81.845
6387.66,81.897
6388.79,81.896
6389.82,81.896
6390.86,81.932
6391.90,81.94
6392.93,81.94
6394.07,81.943
6395.11,81.934
6396.14,81.917
6397.18,81.917
6398.21,81.899
6399.25,81.943
6400.28,81.943
6401.32,81.899
6402.36,81.886
6403.40,81.886
6404.43,81.918
6405.47,81.992
6406.50,81.992
6407.63,81.86
6408.66,81.982
6409.70,81.939
6410.74,81.939
6411.77,81.966
6412.91,81.857
6413.95,81.857
6415.06,81.867
6416.11,81.925
6417.15,81.891
6418.18,81.891
6419.22,81.882
6420.27,81.949
6421.30,81.949
6422.34,81.924
6423.38,81.876
6424.42,81.876
6425.45,81.897
6426.49,81.874
6427.53,81.93
6428.56,81.93
6429.71,81.934
6430.74,81.883
6431.80,81.883
6432.83,81.956
6433.87,81.94
6434.90,81.94
6435.94,81.883
6436.97,81.9
6438.01,81.9
6439.05,81.959
6440.09,81.969
6441.12,82.031
6442.16,82.031
6443.26,81.832
6444.30,81.941
6445.33,81.941
6446.37,81.969
6447.40,81.922
6448.55,81.922
6449.58,81.91
6450.63,81.95
6451.67,81.933
6452.71,81.933
6453.75,81.959
6454.78,82.025
6455.82,82.025
6456.86,81.845
6457.89,81.926
6458.93,81.926
6459.97,81.854
6461.00,81.973
6462.04,81.991
6463.07,81.991
6464.15,81.898
6465.19,81.943
6466.23,81.943
6467.26,81.879
6468.30,81.948
6469.44,81.948
6470.48,81.905
6471.51,81.953
6472.55,82.069
6473.58,82.069
6474.62,81.98
6475.65,81.914
6476.69,81.914
6477.72,81.932
6478.76,81.966
6479.79,81.966
6480.83,82.015
6481.87,81.999
6482.90,81.999
6483.94,81.999
6484.98,81.967
6486.01,81.967
6487.06,81.949
6488.10,81.99
6489.13,81.951
6490.17,81.951
6491.21,81.933
6492.25,81.932
6493.29,81.932
6494.32,81.894
6495.36,81.962
6496.39,81.962
6497.44,81.968
6498.47,81.983
6499.51,81.983
6500.54,81.903
6501.58,81.931
6502.62,81.937
6503.66,81.937
6504.69,81.914
6505.73,81.881
6506.76,81.881
6507.79,82.036
6508.83,82.029
6509.87,82.029
6510.90,81.997
6511.94,81.931
6512.98,81.931
6514.01,81.97
6515.05,81.949
6516.09,81.997
6517.13,81.997
6518.16,81.974
6519.20,81.894
6520.23,81.894
6521.26,82.041
6522.30,81.979
6523.33,81.979
6524.38,81.95
6525.47,81.943
6526.51,81.943
6527.54,81.962
6528.58,81.955
6529.61,82.029
6530.65,82.029
6531.69,82.005
6532.72,82.021
6533.76,82.021
6534.79,82.009
6535.83,81.971
6536.86,81.971
6537.90,81.978
6538.93,82.075
6539.96,82.075
6541.00,81.989
6542.04,81.977
6543.08,81.977
6544.12,82.069
6545.16,82.001
6546.20,81.917
6547.23,81.917
6548.27,82.018
6549.30,81.946
6550.34,81.946
6551.37,81.999
6552.45,82.012
6553.49,82.012
6554.53,82.071
6555.56,82.022
6556.61,81.99
6557.65,81.99
6558.69,82.048
6559.72,81.996
6560.76,81.996
6561.80,81.981
6562.83,81.933
6563.87,81.933
6564.91,82.023
6565.95,82.058
6566.99,82.058
6568.03,82.025
6569.06,81.977
6570.10,82.001
6571.13,82.001
6572.17,82.061
6573.21,82.048
6574.25,82.048
6575.28,81.966
6576.32,82.117
6577.36,82.117
6578.39,82.08
6579.44,82.005
6580.48,82.005
6581.53,82.005
6582.56,82.002
6583.60,81.999
6584.63,81.999
6585.69,82.062
6586.72,82.078
6587.76,82.078
6588.80,81.923
6589.83,82.119
6590.87,82.119
6591.91,82.055
6592.95,81.935
6593.98,81.935
6595.02,82.023
6596.06,81.959
6597.09,81.959
6598.13,82.032
6599.17,82.119
6600.21,82.0
6601.24,82.0
6602.28,82.067
6603.32,81.998
6604.36,81.998
6605.39,82.11
6606.43,82.0
6607.46,82.0
6608.50,82.037
6609.54,82.111
6610.57,82.111
6611.61,82.012
6612.65,82.026
6613.69,81.944
6614.72,81.944
6615.76,81.993
6616.79,81.988
6617.83,81.988
6618.86,82.034
6619.89,81.944
6620.93,81.944
6621.96,82.01
6623.00,82.043
6624.03,82.043
6625.06,82.028
6626.10,82.043
6627.14,82.043
6628.17,82.118
6629.21,82.057
6630.25,82.026
6631.29,82.026
6632.32,82.102
6633.36,81.974
6634.39,81.974
6635.43,82.011
6636.46,82.05
6637.49,82.05
6638.53,82.056
6639.57,82.035
6640.61,82.035
6641.64,82.111
6642.68,82.034
6643.72,82.1
6644.77,82.1
6645.81,82.002
6646.84,82.041
6647.88,82.041
6648.92,82.038
6649.95,82.034
6650.99,82.034
6652.02,82.065
6653.06,82.035
6654.15,82.035
6655.19,82.068
6656.22,81.991
6657.26,82.095
6658.30,82.095
6659.33,82.075
6660.37,82.054
6661.41,82.054
6662.47,82.047
6663.50,82.064
6664.54,82.064
6665.57,82.131
6666.61,82.049
6667.64,82.049
6668.67,82.022
6669.70,82.012
6670.74,82.055
6671.77,82.055
6672.86,82.016
6673.90,82.084
6674.94,82.084
6675.98,82.06
6677.02,82.104
6678.05,82.104
6679.08,82.048
6680.12,82.123
6681.20,82.123
6682.23,82.066
6683.27,82.018
6684.30,82.071
6685.34,82.071
6686.37,82.101
6687.41,82.119
6688.44,82.119
6689.48,82.064
6690.52,82.115
6691.56,82.115
6692.59,82.176
6693.62,82.126
6694.66,82.126
6695.69,82.077
6696.77,82.183
6697.81,82.091
6698.84,82.091
6699.88,82.155
6700.91,82.177
6701.98,82.177
6703.01,82.093
6704.06,82.134
6705.10,82.134
6706.14,82.077
6707.17,82.034
6708.20,82.152
6709.24,82.152
6710.27,82.136
6711.30,82.136
6712.35,82.136
6713.38,82.129
6714.41,82.153
6715.44,82.153
6716.48,82.103
6717.51,82.15
6718.54,82.15
6719.58,82.087
6720.62,82.088
6721.65,82.088
6722.69,82.082
6723.74,82.062
6724.78,82.102
6725.81,82.102
6726.85,82.07
6727.89,82.085
6728.92,82.085
6729.96,82.061
6731.00,82.16
6732.04,82.16
6733.07,82.099
6734.11,82.091
6735.15,82.091
6736.18,82.198
6737.22,82.078
6738.26,82.141
6739.29,82.141
6740.33,82.142
6741.37,82.138
6742.40,82.138
6743.43,82.158
6744.47,82.103
6745.50,82.103
6746.54,82.173
6747.57,82.182
6748.61,82.182
6749.65,82.115
6750.68,82.034
6751.72,82.166
6752.76,82.166
6753.79,82.055
6754.83,82.165
6755.87,82.165
6756.90,82.164
6757.94,82.162
6758.98,82.162
6760.01,82.148
6761.07,82.161
6762.16,82.161
6763.19,82.081
6764.23,82.054
6765.27,82.091
6766.40,82.091
6767.44,82.159
6768.47,82.177
6769.51,82.177
6770.55,82.17
6771.58,82.066
6772.62,82.066
6773.65,82.226
6774.68,82.154
6775.72,82.142
6776.75,82.142
6777.82,82.075
6778.87,82.241
6779.90,82.241
6780.94,82.142
6782.10,82.116
6783.23,82.116
6784.27,82.147
6785.30,82.2
6786.33,82.239
6787.37,82.239
6788.52,82.116
6789.56,82.207
6790.59,82.207
6791.63,82.157
6792.66,82.234
6793.70,82.234
6794.73,82.131
6795.77,82.072
6796.80,82.198
6797.84,82.198
6798.87,82.139
6800.02,82.162
6801.06,82.162
6802.09,82.171
6803.13,82.109
6804.16,82.109
6805.31,82.194
6806.35,82.167
6807.40,82.258
6808.43,82.258
6809.47,82.142
6810.51,82.137
6811.54,82.137
6812.58,82.161
6813.62,82.208
6814.65,82.208
6815.69,82.272
6816.73,82.131
6817.76,82.183
6818.80,82.183
6819.83,82.143
6820.91,82.136
6821.95,82.136
6822.98,82.196
6824.02,82.142
6825.06,82.142
6826.20,82.164
6827.23,82.161
6828.26,82.161
6829.30,82.161
6830.34,82.24
6831.38,82.127
6832.41,82.127
6833.45,82.218
6834.49,82.242
6835.52,82.242
6836.56,82.242
6837.60,82.25
6838.63,82.25
6839.67,82.174
6840.70,82.227
6841.74,82.227
6842.78,82.203
6843.82,82.218
6844.85,82.154
6845.89,82.154
6846.93,82.217
6847.96,82.21
6849.00,82.21
6850.04,82.215
6851.07,82.124
6852.11,82.124
6853.14,82.226
6854.18,82.14
6855.21,82.14
6856.25,82.169
6857.29,82.159
6858.32,82.268
6859.36,82.268
6860.40,82.137
6861.43,82.179
6862.47,82.179
6863.50,82.169
6864.54,82.27
6865.58,82.27
6866.61,82.113
6867.65,82.19
6868.69,82.19
6869.72,82.141
6870.76,82.253
6871.80,82.152
6872.84,82.152
6873.88,82.162
6874.92,82.239
6875.95,82.239
6876.99,82.197
6878.02,82.21
6879.07,82.21
6880.10,82.229
6881.13,82.316
6882.17,82.316
6883.21,82.189
6884.24,82.307
6885.39,82.307
6886.43,82.102
6887.47,82.177
6888.51,82.217
6889.54,82.217
6890.58,82.252
6891.62,82.248
6892.65,82.248
6893.69,82.25
6894.72,82.183
6895.76,82.183
6896.79,82.186
6897.82,82.287
6898.86,82.268
6899.90,82.268
6900.93,82.284
6901.97,82.195
6903.01,82.195
6904.04,82.207
6905.08,82.239
6906.12,82.239
6907.15,82.273
6908.19,82.258
6909.23,82.258
6910.27,82.329
6911.30,82.257
6912.34,82.277
6913.38,82.277
6914.41,82.322
6915.45,82.203
6916.48,82.203
6917.52,82.228
6918.55,82.244
6919.59,82.244
6920.63,82.287
6921.66,82.178
6922.71,82.178
6923.74,82.273
6924.78,82.186
6925.82,82.186
6926.85,82.143
6927.89,82.215
6928.92,82.262
6929.96,82.262
6931.00,82.227
6932.03,82.237
6933.07,82.237
6934.11,82.262
6935.14,82.272
6936.18,82.272
6937.22,82.249
6938.29,82.228
6939.32,82.228
6940.38,82.313
6941.42,82.289
6942.46,82.287
6943.49,82.287
6944.52,82.222
6945.56,82.238
6946.59,82.238
6947.62,82.307
6948.66,82.243
6949.69,82.243
6950.73,82.22
6951.76,82.197
6952.80,82.197
6953.84,82.285
6954.87,82.26
6955.90,82.277
6956.94,82.277
6957.97,82.268
6959.01,82.232
6960.05,82.232
6961.09,82.288
6962.13,82.283
6963.16,82.283
6964.21,82.254
6965.25,82.147
6966.29,82.147
6967.33,82.229
6968.36,82.274
6969.40,82.234
6970.44,82.234
6971.47,82.266
6972.51,82.265
6973.55,82.265
6974.58,82.32
6975.62,82.286
6976.66,82.286
6977.69,82.297
6978.73,82.247
6979.77,82.247
